date,hour,total,naturalGas,dammedHydro,lignite,river,importCoal,wind,sun,fueloil,geothermal,asphaltiteCoal,blackCoal,biomass,naphta,lng,importExport,wasteheat
2025-03-07T04:00:00+03:00,04:00,34918.59,10769.76,2343.47,4459.82,1158.88,9524.64,3921.69,0.02,65.65,1371.9,223.0,575.73,986.54,0,0,-554.02,71.51
2025-03-07T05:00:00+03:00,05:00,35487.29,11057.3,2283.26,4458.42,1230.21,9524.58,4162.45,1.31,65.31,1371.15,223.0,601.58,988.46,0,0,-552.94,73.2
2025-03-07T06:00:00+03:00,06:00,35146.41,10287.01,2367.45,4452.9,1300.97,9513.62,4405.6,23.54,66.95,1374.1,220.8,611.57,993.35,0,0,-542.26,70.81
2025-03-07T07:00:00+03:00,07:00,34795.19,9296.62,2570.39,4421.47,1408.37,9525.25,4522.63,323.48,68.75,1308.18,225.2,604.66,983.73,0,0,-536.0,72.46
2025-03-07T08:00:00+03:00,08:00,35746.96,8422.53,3055.52,4460.89,1547.74,9501.57,4451.34,1579.85,60.72,1290.01,220.79,605.51,979.67,0,0,-498.83,69.65
2025-03-07T09:00:00+03:00,09:00,34499.89,6243.59,3308.61,4453.54,1443.89,9500.36,3978.94,2500.4,60.14,1279.06,220.8,589.65,982.1,0,0,-134.32,73.13
2025-03-07T10:00:00+03:00,10:00,31413.33,4891.53,3380.19,4378.93,1461.43,7952.63,3619.03,2728.29,59.83,1231.5,192.09,591.13,978.15,0,0,-123.83,72.43
2025-03-07T11:00:00+03:00,11:00,30345.88,4541.14,3677.83,4119.73,1399.02,6949.12,3398.23,2798.67,60.03,1221.18,216.38,561.45,979.09,0,0,352.97,71.04
2025-03-07T12:00:00+03:00,12:00,28279.91,4161.34,3554.45,4019.91,1227.8,5883.92,3122.77,2849.73,59.93,1188.59,185.46,576.63,984.81,0,0,391.52,73.05
2025-03-07T13:00:00+03:00,13:00,26615.28,3764.54,2867.62,3973.61,1111.56,5406.56,3115.45,2841.68,59.53,1158.68,150.14,586.07,994.16,0,0,512.87,72.81
2025-03-07T14:00:00+03:00,14:00,29042.78,4286.55,3060.9,3983.4,1219.74,6705.15,3455.16,2766.61,59.9,1131.58,205.33,597.45,991.76,0,0,504.16,75.09
2025-03-07T15:00:00+03:00,15:00,31303.68,4821.83,3599.17,4094.0,1266.11,7395.97,3935.56,2598.32,61.89,1112.38,218.59,606.56,985.98,0,0,531.32,76.0
2025-03-07T16:00:00+03:00,16:00,34686.49,6621.12,4189.33,4295.8,1462.81,8217.22,4359.47,2155.13,68.63,1113.04,218.59,594.13,996.57,0,0,320.82,73.83
2025-03-07T17:00:00+03:00,17:00,38593.82,9887.01,5482.74,4388.94,1685.19,8886.71,4703.08,1019.78,64.93,1137.06,218.59,609.94,1003.12,0,0,-565.87,72.6
2025-03-07T18:00:00+03:00,18:00,41802.13,11787.61,6692.66,4240.65,1986.79,9408.87,5130.85,94.84,65.13,1155.15,225.2,613.42,1009.44,0,0,-677.25,68.77
2025-03-07T19:00:00+03:00,19:00,41963.86,11142.43,7086.13,4221.52,2015.25,9521.95,5414.39,4.06,65.02,1199.65,220.8,615.53,1007.27,0,0,-618.36,68.22
2025-03-07T20:00:00+03:00,20:00,43210.37,11888.96,7556.52,4212.83,2127.24,9512.39,5325.13,0.01,65.12,1227.46,220.8,614.51,1009.39,0,0,-619.22,69.23
2025-03-07T21:00:00+03:00,21:00,41595.32,11796.89,6738.76,4229.18,1892.23,9498.59,4769.61,0.01,65.22,1278.43,223.0,607.93,997.36,0,0,-569.6,67.71
2025-03-07T22:00:00+03:00,22:00,40192.5,10416.08,7686.01,4142.49,1455.35,9494.08,4305.81,0.01,64.73,1294.42,220.79,602.13,1000.98,0,0,-559.19,68.81
2025-03-07T23:00:00+03:00,23:00,39002.12,10149.97,7042.57,4021.1,1475.48,9491.51,4061.84,0.01,65.03,1328.48,223.0,594.41,1000.34,0,0,-519.82,68.2
2025-03-08T00:00:00+03:00,00:00,37084.91,10211.01,5249.5,4026.75,1668.47,9486.64,3847.72,0.01,64.93,1352.4,198.71,471.9,995.47,0,0,-560.3,71.7
2025-03-08T01:00:00+03:00,01:00,35445.96,10206.64,4067.8,3975.88,1506.72,9483.12,3627.14,0.01,64.82,1365.9,167.8,455.57,991.09,0,0,-539.22,72.69
2025-03-08T02:00:00+03:00,02:00,34254.41,10168.91,3089.15,3947.37,1447.21,9463.81,3628.77,0.01,65.03,1376.1,161.17,447.45,1000.92,0,0,-614.3,72.81
2025-03-08T03:00:00+03:00,03:00,33866.78,10142.99,2653.5,4001.85,1392.34,9485.28,3677.07,0.01,65.53,1377.86,167.8,453.71,1004.71,0,0,-627.37,71.5
2025-03-08T04:00:00+03:00,04:00,34435.92,10274.15,2851.85,4037.06,1488.09,9469.11,3826.53,0.02,65.53,1382.48,161.17,449.53,1013.64,0,0,-654.61,71.37
2025-03-08T05:00:00+03:00,05:00,34737.11,10367.09,3060.24,4088.49,1415.77,9469.02,3817.32,1.41,65.63,1385.0,163.38,465.94,1007.43,0,0,-641.81,72.2
2025-03-08T06:00:00+03:00,06:00,33821.82,10082.62,2511.3,4081.24,1513.11,9483.42,3587.14,32.38,64.93,1388.61,163.38,458.35,1008.26,0,0,-626.34,73.42
2025-03-08T07:00:00+03:00,07:00,31904.13,8711.66,2079.76,4081.55,1539.66,9285.91,3395.4,256.35,63.84,1387.58,161.17,463.34,1013.57,0,0,-610.17,74.51
2025-03-08T08:00:00+03:00,08:00,31511.8,7134.01,2431.03,3936.28,1589.24,9350.94,3081.72,1364.67,54.24,1387.87,163.38,452.53,1015.8,0,0,-522.44,72.53
2025-03-08T09:00:00+03:00,09:00,29788.24,4672.37,2999.52,3774.07,1714.08,9243.35,2581.73,2259.82,59.15,1371.1,161.38,444.28,1019.52,0,0,-586.3,74.17
2025-03-08T10:00:00+03:00,10:00,28456.16,4171.97,3236.67,3688.85,1304.12,8873.49,2165.12,2494.19,59.15,1337.1,158.96,433.74,1019.06,0,0,-559.63,73.37
2025-03-08T11:00:00+03:00,11:00,27703.87,3500.71,3983.13,3613.8,1420.06,7785.99,1943.19,2586.11,61.56,1325.79,165.59,453.86,1006.78,0,0,-214.91,72.21
2025-03-08T12:00:00+03:00,12:00,26484.42,3084.14,3633.31,3637.86,1301.66,7058.06,1930.32,2628.64,61.44,1298.45,161.17,440.01,1016.4,0,0,161.04,71.92
2025-03-08T13:00:00+03:00,13:00,26715.15,3284.37,3856.4,3631.8,1240.84,6779.14,2090.81,2582.81,60.72,1266.07,165.59,438.82,1027.83,0,0,216.09,73.86
2025-03-08T14:00:00+03:00,14:00,27373.12,3117.56,3730.49,3641.82,1297.69,7567.7,2345.6,2534.2,59.41,1240.58,158.97,433.01,1027.0,0,0,149.66,69.43
2025-03-08T15:00:00+03:00,15:00,28966.48,3283.12,4569.38,3726.17,1342.0,7853.79,2658.98,2363.42,58.92,1227.78,161.17,420.59,1016.97,0,0,209.91,74.28
2025-03-08T16:00:00+03:00,16:00,32121.65,4502.4,5145.93,3787.8,1491.93,9137.03,2962.97,2022.05,63.03,1199.22,163.38,453.07,1000.0,0,0,117.55,75.29
2025-03-08T17:00:00+03:00,17:00,37075.89,8840.95,6179.56,3924.82,1933.47,9390.94,3358.99,974.47,66.13,1240.78,161.17,463.75,1013.32,0,0,-547.27,74.81
2025-03-08T18:00:00+03:00,18:00,40937.18,10485.72,8554.95,4014.29,2404.66,9455.11,3619.85,97.03,63.33,1253.7,161.17,454.97,1015.49,0,0,-717.47,74.38
2025-03-08T19:00:00+03:00,19:00,40614.95,10592.26,7908.68,4037.69,2470.1,9465.85,3780.74,0.18,63.41,1278.86,163.38,443.99,1025.5,0,0,-690.88,75.19
2025-03-08T20:00:00+03:00,20:00,41492.54,10691.8,8967.2,3976.5,2277.19,9468.35,3678.38,0.01,63.72,1298.33,163.38,456.61,1021.63,0,0,-646.51,75.95
2025-03-08T21:00:00+03:00,21:00,39919.18,10435.19,7726.88,3889.25,2228.25,9458.81,3459.62,0.01,63.82,1313.23,163.38,451.96,1019.37,0,0,-367.44,76.85
2025-03-08T22:00:00+03:00,22:00,38631.2,10331.24,7018.32,3907.4,1950.17,9445.35,3390.63,0.01,63.42,1329.79,161.17,443.28,1008.95,0,0,-494.84,76.31
2025-03-08T23:00:00+03:00,23:00,37206.16,9977.81,6202.8,4019.45,1808.77,9471.69,3330.97,0.01,63.22,1345.99,158.96,435.82,986.12,0,0,-672.45,77.0
2025-03-09T00:00:00+03:00,00:00,35230.08,9144.2,5036.87,3990.93,1733.1,9481.84,3347.01,0.01,68.72,1358.41,163.38,450.71,1004.86,0,0,-626.29,76.33
2025-03-09T01:00:00+03:00,01:00,33688.48,8884.67,3929.33,4079.72,1582.27,9510.67,3217.5,0.01,78.62,1366.41,158.96,439.95,1012.5,0,0,-651.36,79.23
2025-03-09T02:00:00+03:00,02:00,32276.44,8735.0,2843.29,4161.15,1569.43,9489.57,3052.79,0.01,79.83,1370.62,166.38,430.23,1005.53,0,0,-708.33,80.94
2025-03-09T03:00:00+03:00,03:00,31885.65,9060.1,2330.18,4076.97,1585.26,9456.08,2922.04,0.01,83.83,1369.76,165.59,454.97,1012.12,0,0,-709.03,77.77
2025-03-09T04:00:00+03:00,04:00,32511.9,9804.7,2482.28,4062.11,1542.67,9456.06,2756.9,0.03,82.53,1367.89,163.38,447.3,1019.78,0,0,-753.34,79.61
2025-03-09T05:00:00+03:00,05:00,32459.41,9974.42,2406.3,4049.35,1597.32,9449.79,2545.94,1.2,83.04,1372.34,167.8,456.62,1005.13,0,0,-727.2,77.36
2025-03-09T06:00:00+03:00,06:00,31042.53,8927.62,1888.55,4084.1,1800.75,9459.54,2380.86,20.73,81.84,1383.79,161.17,451.38,1015.21,0,0,-694.2,81.19
2025-03-09T07:00:00+03:00,07:00,27453.53,6057.19,1658.36,4033.55,1674.59,9132.68,2105.92,312.77,75.75,1381.55,161.17,443.67,1017.74,0,0,-682.14,80.73
2025-03-09T08:00:00+03:00,08:00,24119.14,3968.58,1848.6,3802.4,1699.74,6950.9,1828.15,1503.96,78.04,1379.21,163.38,431.19,1008.79,0,0,-621.55,77.75
2025-03-09T09:00:00+03:00,09:00,21585.68,3164.98,1752.23,3600.15,1585.39,5149.77,1477.36,2345.68,74.69,1369.43,152.35,419.18,995.0,0,0,-575.89,75.36
2025-03-09T10:00:00+03:00,10:00,20188.03,3116.1,1477.28,3557.41,1349.53,4337.34,1302.55,2555.32,75.57,1354.21,150.14,426.23,984.46,0,0,-573.05,74.94
2025-03-09T11:00:00+03:00,11:00,19695.03,2887.58,1454.43,3437.97,1035.68,4315.03,1250.71,2535.27,76.17,1334.16,150.14,439.84,978.48,0,0,-272.11,71.68
2025-03-09T12:00:00+03:00,12:00,19568.88,2878.88,1506.91,3368.63,921.59,4279.17,1169.01,2463.25,76.86,1310.41,152.35,451.6,986.32,0,0,-69.57,73.47
2025-03-09T13:00:00+03:00,13:00,20186.95,3189.81,1811.57,3368.18,949.38,4363.36,1132.56,2245.16,78.55,1284.28,152.35,437.45,986.65,0,0,114.39,73.26
2025-03-09T14:00:00+03:00,14:00,21148.86,3236.62,1903.17,3411.67,1195.32,4537.91,1225.54,2468.23,88.13,1267.71,152.35,451.72,975.29,0,0,162.18,73.02
2025-03-09T15:00:00+03:00,15:00,23500.96,3526.01,2912.65,3559.91,1606.85,5078.24,1221.51,2372.85,85.63,1248.05,152.35,460.58,976.15,0,0,227.65,72.53
2025-03-09T16:00:00+03:00,16:00,27732.74,4470.24,3856.54,3783.09,1916.08,7744.42,1304.21,1671.77,87.93,1241.82,161.17,471.72,1001.78,0,0,-53.74,75.71
2025-03-09T17:00:00+03:00,17:00,33131.7,8227.57,4381.87,3970.44,2221.44,9134.9,1325.32,848.63,87.83,1256.82,163.38,470.28,1006.79,0,0,-37.84,74.27
2025-03-09T18:00:00+03:00,18:00,37636.7,10758.54,6837.25,3951.62,2752.62,9683.46,1259.68,114.56,82.53,1267.41,163.38,467.82,1012.94,0,0,-788.36,73.25
2025-03-09T19:00:00+03:00,19:00,38118.6,11218.37,7020.09,3980.86,2677.7,9710.92,1217.08,0.02,82.93,1288.51,161.17,466.33,1018.14,0,0,-803.52,80.0
2025-03-09T20:00:00+03:00,20:00,39000.86,11789.0,7156.32,4113.9,2658.45,9701.16,1222.87,0.01,82.43,1307.52,167.8,475.33,1013.43,0,0,-766.95,79.59
2025-03-09T21:00:00+03:00,21:00,37662.42,11593.85,6116.81,4143.71,2522.53,9709.31,1171.2,0.09,81.62,1318.8,165.59,475.24,1022.63,0,0,-742.92,83.96
2025-03-09T22:00:00+03:00,22:00,36537.07,10790.0,6223.03,4119.02,2166.0,9711.02,1129.44,2.61,82.75,1334.78,163.38,477.02,1015.93,0,0,-762.77,84.86
2025-03-09T23:00:00+03:00,23:00,35694.1,10317.84,5763.03,4112.8,2120.54,9825.57,1133.45,1.79,82.73,1339.27,167.8,471.82,1004.26,0,0,-730.18,83.38
2025-03-10T00:00:00+03:00,00:00,34152.78,9924.12,4523.0,4177.64,2101.59,9796.13,1169.48,0.01,82.23,1349.56,163.38,477.91,1003.91,0,0,-701.51,85.33
2025-03-10T01:00:00+03:00,01:00,32371.24,9100.78,3090.75,4223.46,2169.14,10009.36,1327.51,0.01,83.13,1355.73,158.96,470.18,1001.14,0,0,-703.12,84.21
2025-03-10T02:00:00+03:00,02:00,31296.18,8584.62,2430.91,4239.85,2000.32,10002.5,1450.69,0.01,82.53,1360.39,163.38,469.54,1007.37,0,0,-579.75,83.82
2025-03-10T03:00:00+03:00,03:00,31221.7,8465.98,2357.29,4265.58,2029.54,10011.48,1474.86,0.01,82.94,1364.44,165.59,475.93,1004.91,0,0,-561.81,84.96
2025-03-10T04:00:00+03:00,04:00,31966.33,9210.06,2437.18,4248.36,1942.81,9996.85,1523.19,0.03,83.44,1369.77,161.17,471.51,1010.59,0,0,-573.09,84.46
2025-03-10T05:00:00+03:00,05:00,32278.41,9837.75,2154.01,4269.2,1952.35,10008.99,1477.84,0.67,83.34,1375.31,163.38,473.67,1015.05,0,0,-618.76,85.61
2025-03-10T06:00:00+03:00,06:00,32116.03,9727.05,1816.94,4316.94,2122.07,10027.48,1524.52,9.68,84.2,1373.09,161.17,481.68,1005.84,0,0,-618.97,84.34
2025-03-10T07:00:00+03:00,07:00,32447.76,10054.35,1528.08,4220.54,2104.15,10015.75,1544.52,264.39,85.6,1374.11,177.8,590.92,998.21,0,0,-596.5,85.84
2025-03-10T08:00:00+03:00,08:00,35198.11,10146.42,2634.58,4190.93,2460.1,10023.64,1649.63,1292.43,95.6,1369.93,200.92,611.04,1001.83,0,0,-561.64,82.7
2025-03-10T09:00:00+03:00,09:00,34394.61,9066.25,2212.42,4202.51,2220.96,10012.74,1610.19,2208.89,78.71,1365.87,220.8,592.53,1010.92,0,0,-491.57,83.39
2025-03-10T10:00:00+03:00,10:00,32024.64,6993.67,2009.38,4312.44,2112.4,9777.83,1479.71,2465.73,79.5,1348.03,223.0,609.18,1013.38,0,0,-480.62,81.01
2025-03-10T11:00:00+03:00,11:00,30702.12,5180.44,2439.84,4329.9,2033.45,9177.42,1693.65,2666.28,80.61,1321.69,220.8,606.23,1019.28,0,0,-147.76,80.29
2025-03-10T12:00:00+03:00,12:00,28501.9,5218.69,2442.22,4058.45,1799.68,7222.4,1956.96,2681.78,81.61,1293.26,220.8,591.01,1016.88,0,0,-163.83,81.99
2025-03-10T13:00:00+03:00,13:00,29140.25,5063.05,2411.2,4077.83,1859.92,7821.35,2142.37,2573.01,79.6,1266.55,218.59,603.88,1017.11,0,0,-78.29,84.08
2025-03-10T14:00:00+03:00,14:00,30400.02,5257.85,3024.25,4217.5,2040.2,8046.4,2197.36,2568.05,87.68,1242.4,209.75,604.94,1018.04,0,0,-180.88,66.48
2025-03-10T15:00:00+03:00,15:00,32082.23,6785.28,3553.18,4217.91,2123.42,7808.38,2153.72,2336.99,88.21,1228.05,220.8,617.93,1011.1,0,0,-145.88,83.14
2025-03-10T16:00:00+03:00,16:00,35203.31,8173.12,4131.58,4322.56,2238.84,9550.61,2318.76,1658.58,80.41,1220.12,218.59,603.91,1007.58,0,0,-405.01,83.66
2025-03-10T17:00:00+03:00,17:00,38741.77,10229.89,5669.42,4358.1,2571.24,9974.97,2375.85,936.41,84.81,1236.88,216.38,603.89,1011.52,0,0,-608.58,80.99
2025-03-10T18:00:00+03:00,18:00,41810.15,11891.93,7347.71,4393.82,2952.87,9995.3,2503.99,89.96,85.95,1247.84,225.2,602.94,1006.32,0,0,-615.57,81.89
2025-03-10T19:00:00+03:00,19:00,42044.52,11881.08,7224.05,4325.96,2969.97,10006.43,2944.88,0.04,85.35,1277.2,225.2,598.73,1021.86,0,0,-598.22,81.99
2025-03-10T20:00:00+03:00,20:00,43038.42,11994.86,7575.18,4322.27,3015.15,10005.08,3434.13,0.01,85.55,1296.2,225.2,604.82,1004.7,0,0,-609.14,84.41
2025-03-10T21:00:00+03:00,21:00,41549.21,11522.57,6204.36,4331.56,2917.97,9996.38,3844.97,0.01,85.05,1314.77,223.0,611.93,1013.25,0,0,-598.63,82.02
2025-03-10T22:00:00+03:00,22:00,40324.43,9673.92,6794.59,4354.89,2528.67,9998.4,4182.97,0.01,84.64,1331.57,220.8,615.68,1006.59,0,0,-552.08,83.78
2025-03-10T23:00:00+03:00,23:00,38847.57,8689.05,6056.46,4334.13,2518.45,10050.53,4418.0,0.01,84.24,1345.75,220.8,600.22,1005.12,0,0,-555.92,80.73
2025-03-11T00:00:00+03:00,00:00,36769.54,6913.12,4943.96,4365.5,2820.95,10094.91,4820.75,0.01,84.74,1356.97,220.8,623.87,996.14,0,0,-553.6,81.42
2025-03-11T01:00:00+03:00,01:00,35003.32,6365.77,3514.58,4321.04,2730.23,10096.61,5146.9,0.01,84.44,1363.29,220.8,620.9,990.13,0,0,-533.62,82.24
2025-03-11T02:00:00+03:00,02:00,33955.35,5686.33,2983.64,4302.61,2674.82,10097.65,5392.33,0.01,83.14,1364.81,220.8,607.64,998.5,0,0,-538.96,82.03
2025-03-11T03:00:00+03:00,03:00,33597.34,5520.62,2862.59,4354.3,2526.09,10102.69,5416.11,0.01,83.74,1368.76,220.8,611.71,1004.87,0,0,-555.49,80.54
2025-03-11T04:00:00+03:00,04:00,34278.33,6230.27,2914.2,4354.27,2445.41,10101.85,5434.1,0.03,83.14,1374.2,223.0,620.37,997.94,0,0,-583.77,83.32
2025-03-11T05:00:00+03:00,05:00,34770.48,6489.98,2913.86,4337.67,2531.9,10076.84,5582.36,1.32,83.54,1375.99,223.0,604.87,997.42,0,0,-532.56,84.29
2025-03-11T06:00:00+03:00,06:00,34345.54,6459.77,2347.35,4351.58,2593.45,10091.2,5687.14,20.13,84.24,1359.89,223.0,601.7,995.49,0,0,-551.97,82.57
2025-03-11T07:00:00+03:00,07:00,33836.02,5843.54,2314.03,4363.51,2520.94,10093.61,5556.98,325.7,85.94,1375.6,220.4,613.9,987.99,0,0,-549.52,83.4
2025-03-11T08:00:00+03:00,08:00,35185.6,5750.97,2904.99,4254.77,2733.23,9833.8,5371.34,1566.88,82.35,1364.16,223.0,600.87,986.17,0,0,-551.75,64.82
2025-03-11T09:00:00+03:00,09:00,33104.4,4307.01,2912.04,4101.88,2538.4,8977.41,5049.17,2468.69,78.05,1344.32,220.8,608.51,953.03,0,0,-517.46,62.55
2025-03-11T10:00:00+03:00,10:00,30714.58,3252.52,3561.45,3855.53,2392.02,7072.05,5065.03,2727.92,80.45,1322.86,223.0,596.99,954.48,0,0,-449.17,59.45
2025-03-11T11:00:00+03:00,11:00,29422.79,2609.72,3666.61,3643.18,2346.03,6023.18,5591.61,2822.08,82.84,1291.06,223.0,580.03,969.77,0,0,-489.39,63.07
2025-03-11T12:00:00+03:00,12:00,27384.7,2532.81,2724.78,3497.53,1799.65,5067.8,6208.96,2824.65,84.84,1259.81,214.17,593.56,971.73,0,0,-461.67,66.08
2025-03-11T13:00:00+03:00,13:00,27693.73,2754.51,2571.99,3695.93,1736.93,4819.77,6695.52,2584.82,84.04,1232.6,163.17,607.25,977.85,0,0,-304.53,73.88
2025-03-11T14:00:00+03:00,14:00,29135.01,2995.92,2920.72,3872.11,1989.92,5052.1,7054.85,2501.81,83.52,1208.7,150.14,594.11,981.31,0,0,-344.39,74.19
2025-03-11T15:00:00+03:00,15:00,30945.91,3409.58,3920.39,3907.75,2139.0,5357.83,7319.24,2337.65,80.81,1197.1,183.25,589.4,957.31,0,0,-528.1,74.7
2025-03-11T16:00:00+03:00,16:00,34335.0,3470.77,5348.49,3854.68,2578.54,6979.29,7575.19,2013.29,86.1,1188.49,220.8,581.01,990.16,0,0,-625.84,74.03
2025-03-11T17:00:00+03:00,17:00,38157.87,4907.69,6130.55,4160.63,2905.91,8951.31,7659.94,970.45,88.35,1205.65,220.8,577.59,1002.59,0,0,-697.2,73.61
2025-03-11T18:00:00+03:00,18:00,41742.98,6493.22,7565.02,4449.52,3197.27,10019.84,7329.18,121.17,85.25,1217.09,220.8,580.38,1011.01,0,0,-624.77,78.0
2025-03-11T19:00:00+03:00,19:00,41753.54,6476.71,7070.24,4496.86,3302.05,10066.23,7721.48,0.14,84.86,1243.79,225.2,588.43,1020.3,0,0,-619.71,76.96
2025-03-11T20:00:00+03:00,20:00,42672.19,6992.78,7445.74,4491.78,3395.26,10057.29,7655.43,0.01,85.36,1269.42,220.8,593.23,1018.7,0,0,-628.57,74.96
2025-03-11T21:00:00+03:00,21:00,41222.94,6233.93,6894.67,4592.19,3185.24,10069.12,7559.2,0.01,85.17,1283.96,220.8,600.94,1012.81,0,0,-590.47,75.37
2025-03-11T22:00:00+03:00,22:00,39923.93,4596.3,7674.94,4458.54,2944.81,10055.54,7479.03,0.01,85.08,1300.53,225.2,596.92,1009.0,0,0,-580.01,78.04
2025-03-11T23:00:00+03:00,23:00,38593.52,4030.89,7133.51,4433.94,2820.69,10062.51,7412.39,0.01,84.34,1318.7,220.8,562.59,987.27,0,0,-552.92,78.8
2025-03-12T00:00:00+03:00,00:00,36705.72,3847.89,5510.9,4262.76,2951.56,9844.25,7590.08,0.01,84.74,1331.81,218.59,558.11,997.6,0,0,-572.75,80.17
2025-03-12T01:00:00+03:00,01:00,34898.98,3917.71,3818.82,4255.25,2912.06,9859.74,7422.1,0.01,84.8,1336.7,220.8,551.91,998.9,0,0,-558.57,78.75
2025-03-12T02:00:00+03:00,02:00,33714.63,3819.85,3119.4,4222.56,2795.2,9857.24,7170.99,0.01,84.5,1338.15,223.0,582.52,983.81,0,0,-561.65,79.05
2025-03-12T03:00:00+03:00,03:00,33645.54,3639.7,3425.34,4239.53,2650.3,9859.22,7075.68,0.01,84.2,1346.84,220.8,608.91,987.22,0,0,-570.87,78.66
2025-03-12T04:00:00+03:00,04:00,34241.44,4385.29,3465.56,4272.34,2670.29,9661.72,7040.27,0.05,83.7,1346.36,220.8,607.83,985.94,0,0,-577.24,78.53
2025-03-12T05:00:00+03:00,05:00,34547.44,4957.69,3331.06,4315.22,2809.18,9645.81,6703.21,1.96,83.29,1350.8,223.0,609.47,989.37,0,0,-555.01,82.39
2025-03-12T06:00:00+03:00,06:00,34107.37,4823.36,2827.23,4308.13,2944.76,9873.32,6515.59,25.05,85.84,1355.32,220.8,608.47,996.61,0,0,-558.88,81.77
2025-03-12T07:00:00+03:00,07:00,33424.65,3950.52,2639.19,4188.34,2904.56,9793.42,6783.19,404.99,83.34,1357.89,220.8,620.04,990.89,0,0,-592.24,79.72
2025-03-12T08:00:00+03:00,08:00,34794.63,3782.49,3066.06,4170.8,2985.81,9655.4,6706.85,1629.83,79.15,1344.57,220.8,624.31,976.31,0,0,-526.75,79.0
2025-03-12T09:00:00+03:00,09:00,33151.6,3086.61,2850.64,4067.08,2750.39,8683.53,6575.19,2396.84,76.53,1315.74,220.8,593.51,971.74,0,0,-515.77,78.77
2025-03-12T10:00:00+03:00,10:00,30852.11,2561.16,3061.82,3769.2,2654.01,6796.65,6647.58,2587.13,79.95,1284.98,225.2,610.74,976.72,0,0,-477.02,73.99
2025-03-12T11:00:00+03:00,11:00,29679.14,2485.85,2919.84,3685.88,2558.08,5759.01,6831.87,2670.94,86.65,1252.88,223.0,601.22,975.07,0,0,-442.9,71.75
2025-03-12T12:00:00+03:00,12:00,27782.4,2227.77,2502.07,3657.3,2203.8,5123.68,6822.75,2643.91,79.85,1220.18,194.3,609.81,940.54,0,0,-520.61,77.05
2025-03-12T13:00:00+03:00,13:00,28051.49,2517.91,2564.08,3660.15,2197.8,5040.63,6869.21,2631.64,79.96,1192.01,163.38,608.94,944.59,0,0,-490.98,72.17
2025-03-12T14:00:00+03:00,14:00,28998.13,2549.0,2464.47,3662.08,2499.24,5854.42,6765.6,2624.63,81.47,1179.7,207.55,617.86,954.69,0,0,-536.81,74.23
2025-03-12T15:00:00+03:00,15:00,30912.16,2879.54,3360.3,3739.93,2504.85,6891.12,6465.1,2503.0,86.18,1161.97,220.79,605.98,948.14,0,0,-530.41,75.67
2025-03-12T16:00:00+03:00,16:00,34723.02,3984.63,5109.06,3919.33,2750.11,8171.32,6106.08,2105.86,83.44,1156.6,220.8,612.97,949.92,0,0,-524.09,76.99
2025-03-12T17:00:00+03:00,17:00,38293.46,6053.02,6193.89,4039.57,3217.59,9665.1,5713.47,940.93,88.6,1170.75,220.8,604.4,955.63,0,0,-650.43,80.14
2025-03-12T18:00:00+03:00,18:00,41371.04,8185.42,7073.32,4079.13,3574.46,9969.29,5865.53,105.6,89.23,1183.21,220.8,613.52,964.96,0,0,-631.04,77.61
2025-03-12T19:00:00+03:00,19:00,41193.03,8041.76,6645.57,4013.78,3663.32,9993.14,6282.23,0.07,85.68,1211.24,225.2,610.4,964.31,0,0,-623.01,79.34
2025-03-12T20:00:00+03:00,20:00,42315.6,8511.4,7332.43,3999.76,3656.19,9991.89,6221.94,0.01,88.37,1233.64,220.8,618.4,962.96,0,0,-600.21,78.02
2025-03-12T21:00:00+03:00,21:00,40966.12,8305.99,6477.54,4007.88,3499.03,9848.6,6210.77,0.01,90.1,1255.68,223.0,612.32,956.85,0,0,-598.51,76.86
2025-03-12T22:00:00+03:00,22:00,39962.9,6893.9,7130.9,4009.27,3155.65,9924.23,6184.31,0.01,89.5,1271.89,225.2,612.72,949.21,0,0,-557.7,73.81
2025-03-12T23:00:00+03:00,23:00,38437.16,5682.95,6870.43,4000.73,3159.46,9866.79,6229.68,0.01,89.54,1280.43,220.8,605.76,949.15,0,0,-591.36,72.79
2025-03-13T00:00:00+03:00,00:00,36504.83,5043.43,5447.32,4040.98,3188.61,9853.83,6279.32,0.01,88.99,1286.1,223.0,581.4,956.6,0,0,-551.43,66.67
2025-03-13T01:00:00+03:00,01:00,34815.65,4600.77,3977.43,4051.89,3137.67,9841.98,6534.37,0.01,89.44,1296.47,225.2,601.01,952.48,0,0,-562.93,69.86
2025-03-13T02:00:00+03:00,02:00,33739.76,4640.45,3062.02,4059.81,2988.49,9831.25,6520.04,0.01,90.76,1300.68,223.0,592.43,954.13,0,0,-588.37,65.06
2025-03-13T03:00:00+03:00,03:00,33359.54,4172.14,2944.96,4053.28,2950.33,9892.25,6617.69,0.01,91.24,1309.77,220.8,601.4,970.61,0,0,-535.14,70.2
2025-03-13T04:00:00+03:00,04:00,34035.74,3836.75,3162.63,4086.01,3094.9,9886.62,7304.58,0.05,90.52,1292.6,223.0,602.28,970.08,0,0,-584.86,70.58
2025-03-13T05:00:00+03:00,05:00,34172.56,3611.98,2956.05,4111.65,3087.39,9866.07,7833.34,1.88,91.15,1307.23,223.0,599.63,980.98,0,0,-572.26,74.47
